Filename,CorrectTotalLabel,ProductType_AdultMilk,ProductType_Babyfood,ProductType_Babymilk-powder,ProductType_BeehoonVermicelliMeesua,ProductType_BiscuitsCrackersCookies,ProductType_Book,ProductType_Breakfast-cereals-cornflakes,ProductType_Canned-Packet-Creamers-Sweet,ProductType_CerealBeverage-powder,ProductType_CerealBeverage-powder-,ProductType_ChilliSauce,ProductType_Coffee,ProductType_CornChip,ProductType_FlavoredMilk,ProductType_Flour,ProductType_FruitJuice,ProductType_HoneyOtherSpreads,ProductType_InstantMeals,ProductType_InstantNoodles,ProductType_Kaya,ProductType_MaternalMilkPowder,ProductType_Milo-powder-,ProductType_NutellaChocolate,ProductType_Nuts,ProductType_Oil,ProductType_OtherBakingNeeds,ProductType_OtherDriedFood,ProductType_OtherNoodles,ProductType_OtherSauceDressingSoupbasePaste,ProductType_Pasta,ProductType_Peanutbutter,ProductType_PotatoSticks,ProductType_PotatochipsKeropok,ProductType_Rice(brown-others),ProductType_RolledOatsInstantOatmeal,ProductType_Salt,ProductType_Sardines,ProductType_SoftDrinks,ProductType_Sugar,ProductType_SweetsChocolatesOthers,ProductType_Tea-powder-leaves-,ProductType_WetWiper,Weight_1-99g,Weight_100-199g,Weight_1000-1999g,Weight_200-299g,Weight_300-399g,Weight_3000-3999g,Weight_400-499g,Weight_500-599g,Weight_600-699g,Weight_700-799g,Weight_800-899g,Weight_900-999g,HalalStatus_Halal,HalalStatus_NonHalal,HealthStatus_Healthy,HealthStatus_NonHealthy
IMG_5485_jpeg.rf.3a095814e6838d1051e19ba309b65157,BiscuitsCrackersCookies_200-299g_Halal_NonHealthy,-2.5244067,-1.2214168,-1.6753771,-0.91802686,8.266922,-4.908505,-3.4235902,-2.9907935,-2.91106,-2.072542,-2.83817,-0.89995503,-4.8542604,-3.6126547,-3.8427856,-2.955895,-3.744964,-3.001982,-1.2870868,-1.9866912,-3.7718163,-4.7347426,-5.8343196,-3.0355818,-1.5378981,-4.01299,-5.12573,-2.6089604,-2.0593042,-1.7077918,-3.9933808,-3.2478874,-2.6958735,-2.8111281,-1.1353346,-3.6764407,-3.6252365,-2.2028973,-3.0847447,-2.1208985,-3.0000875,-4.853481,-1.1000441,-3.492628,-3.197474,7.693393,0.0006497465,-4.944477,0.704457,-2.4030414,-2.537692,-3.4655197,-2.1408007,-4.56052,4.8036456,-5.4928913,-3.5110326,3.100135
Cookies_600-699g_0311_Halal_4_png.rf.57aef49d1d2537bf6f53a239d25c749c,BiscuitsCrackersCookies_600-699g_Halal_NonHealthy,-0.743703,-2.4940665,-2.8515272,-3.0586114,8.235868,-7.015866,-4.1762366,-4.279547,-5.6200123,1.9889755,-4.3515024,-0.8848852,-6.9862766,-5.139702,-3.1264513,-2.4451723,-4.3054056,-1.6013899,-1.2779397,-7.10224,-0.07807389,-5.56008,-6.219877,-2.1225324,-3.3431153,-1.6822889,-5.7334456,0.5969914,-2.900992,-4.152435,-5.0171614,-3.6382117,-4.4941726,-5.3067474,-0.62663037,-5.8092017,-4.1851854,-7.1944847,-3.5430071,-2.7882655,-1.879677,-5.5961337,-2.8429549,-1.0150776,-1.2564539,0.44797462,-2.260354,-5.8705,-2.5079005,-2.560401,6.224323,-2.8282478,-1.6820542,-2.8344395,3.947794,-5.7944193,-6.6384583,5.8673663
IMG_7015_jpeg.rf.3dbadff891fe3b2ba6addb7763b1388c,SweetsChocolatesOthers_100-199g_NonHalal_NonHealthy,-4.0737667,1.5981228,-4.519251,-0.20041774,-2.3436887,-5.209569,-5.5385175,-4.541257,-5.333492,-5.3891363,-4.4564795,-1.4229792,-3.7713542,-4.797282,-0.52165604,-5.8259373,-1.5896128,-1.4993701,-2.9626982,-2.633724,-3.6830206,-3.8908856,-3.3821607,-1.8496189,-5.825295,0.16262443,-2.2491696,-1.2391657,-2.0647051,-2.5317423,-3.7316232,-4.24045,-3.4190974,-2.3359601,-4.3198943,-3.6805952,-1.9565113,-6.0486927,-0.47760835,7.2830615,-2.1184251,-3.604162,-0.40416437,6.405794,-2.6315274,-0.7928744,-3.1683793,-2.442605,-0.4657181,-2.0410392,-3.9753895,-3.2533176,-5.033853,-2.5727525,-3.2605548,2.7731612,-6.0012717,5.661989
20231215_output_frame_0126,WetWiper_100-199g_NonHalal_NonHealthy,-4.4789987,-3.02731,-4.8107786,-2.5666063,-0.4825419,-1.1240963,-5.4478426,-4.903659,-5.375148,-5.0764036,-3.9327874,-3.1742,0.624363,-4.4646487,-2.9827647,-4.5436554,-1.6559533,-2.5235322,-1.3390281,-4.3274317,-3.611249,-3.2284255,-2.8262854,-1.3311765,-3.9553814,-3.3772364,-1.5101458,-2.4276328,-3.71408,5.201803,-3.5161948,-1.5028938,-4.4388237,-2.4214914,-2.1031268,-1.5760169,-3.637734,-5.3467274,-2.867859,-1.3476875,-2.3022168,7.291224,-1.0346518,6.3001103,-3.0479984,-2.4869668,-3.3795707,-3.9190075,-1.7046945,4.127544,-4.0306435,-3.020913,-4.4090824,-4.0679603,-3.7935414,3.1602416,-4.492453,4.362702
IMG_5535_jpeg.rf.b5102b0ee8f98520ee1efad336584945,BiscuitsCrackersCookies_400-499g_Halal_NonHealthy,-3.4479833,-3.1514297,-2.1211722,-1.8528613,7.7216234,-4.832577,-1.9973319,-0.80745953,-3.7008126,-2.3502467,-3.1595356,-2.795353,-5.1632705,-4.514098,-3.1826167,-4.0064526,-3.6264029,-1.1148201,1.5030392,-2.2574306,-2.7414758,-3.4859881,-4.112508,-3.7232962,-2.4770045,-2.1635392,-4.6499124,-0.9788588,-4.3414865,-1.7412715,-2.4773502,-2.6499164,-4.1281404,-1.0754018,-1.2107731,-4.0353246,-1.6009737,-5.138832,-1.361456,-2.9214375,-2.9327486,-4.1440682,-2.5295947,-0.013645556,-3.341346,-2.1237516,-0.59266007,-4.655842,7.659562,-1.5290579,-2.7711806,-3.7934773,-1.5743,-3.908079,3.2511206,-3.8512566,-4.0942407,3.7303743
IMG_3413_jpeg.rf.bd5c0c83e4f63198bd532184739725af,Nuts_100-199g_Halal_NonHealthy,-3.334691,-0.58526134,-3.4812799,-1.5065882,-0.2963682,-4.940028,-3.3951674,-5.2126102,-4.459902,-1.5812186,-3.9401195,-0.020353008,-5.9448624,-3.2066762,-3.7989357,-4.7318034,-3.9310796,-0.7854672,-2.7174447,-4.2158036,-4.5381227,-4.9262924,-6.0575933,9.954543,-3.86618,-2.557151,-4.1494126,-2.3116734,-2.7598102,-2.74985,-4.7316394,-3.7350311,-0.4618809,-4.1101904,-3.007707,-2.7581732,-5.347553,-5.110181,-3.1843266,-2.1164355,0.81618977,-3.8051543,-1.187362,7.5547047,-3.009439,-0.16015033,-1.2661188,-5.542427,-3.3889189,-2.2909665,-2.0728147,-2.8560827,-4.5707664,-3.4905634,3.7194734,-4.853358,-3.2765062,3.4527276
IMG_1092_JPG.rf.2f4e4e9736a735093863c955baac6b78,Pasta_400-499g_NonHalal_NonHealthy,-4.9842033,-3.5678663,-2.9635932,0.040494584,-1.6968559,-3.5873222,-1.8095158,-2.5591602,-4.510669,-6.247773,-4.5352983,-3.880369,-2.6448197,-4.7465425,-3.6597147,-5.0668235,-3.3016207,-3.2957475,1.4726882,-3.4649453,-1.6541345,-1.6531204,-2.6600246,-3.182325,-3.0997834,-1.2098701,-3.7011638,-0.5990075,-2.6831248,8.276825,-1.4108987,-3.9677546,-3.3997881,-2.2376955,-2.8178594,-4.611803,-3.1197083,-5.0093765,-1.7533591,-2.0879676,-3.9329052,-2.8030198,-2.0548587,-2.273312,-3.2605104,-0.17276251,-0.4993672,-4.6532607,7.6077123,-1.8386832,-2.9955497,-4.128474,-3.3049142,-2.8121734,-3.2623878,2.850598,-3.7111979,3.7922022
IMG_5401_jpeg.rf.67a9770843fc7b13a9f5b2a3d28d425d,BiscuitsCrackersCookies_100-199g_Halal_NonHealthy,-3.3777843,-1.9600722,-2.4472268,-1.4486134,8.720213,-4.7358065,-3.5234427,-3.0567315,-4.025783,-2.1324239,-3.130899,-1.7511181,-4.8034124,-2.935596,-3.4514446,-2.131343,-3.2004917,0.4072903,-0.76019806,-3.5565507,-3.6200302,-4.290727,-4.3861527,-0.52460015,-2.4178133,-3.7031898,-2.8280516,-1.9790357,-3.5249417,-2.5105166,-4.180446,-2.2205725,-3.0740824,-2.4184766,-1.2779195,-4.2635994,-1.8409485,-4.267169,-2.9350605,-2.6923316,-0.9219343,-3.203199,-2.0328124,7.2473016,-2.8661194,-0.24559547,-0.8337579,-4.5935655,-1.1699355,-3.1574194,-2.4677315,-2.497647,-1.5447792,-3.855809,4.0188236,-4.788103,-3.3739502,2.9414365
IMG_5367_jpeg.rf.43db370d6a6a3588152a3130ab41beb8,OtherSauceDressingSoupbasePaste_500-599g_Halal_NonHealthy,-3.8692768,-1.7303962,-3.2342963,-3.7622437,-1.3141308,-6.3368855,-6.292669,-4.1782584,-7.4717712,-0.722666,-2.6584322,-2.2338536,-4.69201,-5.033092,-4.8244834,-2.7736764,-1.0690751,-4.827101,-5.1487346,-4.016428,-2.4612832,-5.5560417,-4.6575346,-3.9554324,-0.63137656,-5.2912145,-5.0117846,0.27123585,9.170466,-1.2280585,-3.4653685,-4.342197,-3.1010137,-5.37966,-1.3978043,0.5101785,-3.991315,-4.3811927,-4.0125084,-3.1880307,-4.5531106,-5.703724,0.7109836,-3.263249,-3.4387233,0.79988825,-3.6770804,-6.6121325,-2.035276,8.182034,-1.806834,-0.8106213,-4.5513573,-5.160175,2.7891974,-3.708978,-5.9975476,5.463325
IMG_2031_jpeg.rf.79af2d47a367392419a465b67e59649a,BiscuitsCrackersCookies_1-99g_NonHalal_NonHealthy,-2.4759471,-0.6750595,-2.4029572,-1.4603066,5.674051,-2.6062346,-5.0025263,-3.7858322,-4.090601,-3.7184815,-2.91097,-2.4305248,-1.2895653,-2.8950133,-2.9302926,-3.842388,-1.7728429,-3.9168127,-3.1027663,-3.1835816,-0.89758533,-3.2256339,-2.820091,-1.1943887,-3.3415647,-2.9316676,-3.0825582,-1.5743355,-0.60081536,-2.1218271,-3.9899824,-1.5484037,-0.08835735,-2.9178581,-3.7204695,-2.7506373,-2.494706,-5.751442,-2.3023896,0.21583366,-0.36044362,-3.344997,7.575423,-0.8924083,-3.1716528,-0.43430957,-0.88601017,-3.3408647,-1.3726357,-1.9946071,-2.6423602,-3.1106577,-2.7611089,-4.129383,-3.4026303,2.1066604,-5.070607,4.994171
IMG_2049_jpeg.rf.a6fbb0e9eecd2965f20d8420079bde5a,BiscuitsCrackersCookies_1-99g_NonHalal_NonHealthy,-1.5293684,-2.0433207,-3.72271,-2.794479,8.309767,-2.3983817,-4.9911017,-4.464237,-4.6303387,-4.439395,-3.590847,-2.81962,-1.8296225,-3.568184,-3.135598,-4.642418,-1.7082138,-4.1834016,-1.4319245,-4.4056525,-0.7136083,-3.5041318,-2.9817576,-2.8355086,-3.2130852,-3.6713643,-3.833621,-2.3948982,-1.0723273,-2.268312,-4.5407176,-1.4934373,0.5048173,-2.6849084,-3.089402,-4.2630043,-2.791143,-6.172907,-3.0652864,-1.0306716,-0.8251466,-3.6118572,8.297213,-0.609888,-2.4575512,-0.47555965,-1.430627,-4.0607157,-1.1062123,-2.0337174,-3.396584,-4.5503435,-3.0661128,-4.8091598,-4.572144,3.1290526,-5.2915316,5.0652666
WIN_20231207_11_16_33_Pro,RolledOatsInstantOatmeal_400-499g_Halal_Healthy,-2.47176,-2.8001761,-2.110167,-2.2121484,-0.46195412,-0.75241566,-0.377194,-1.58031,-0.73992515,-2.3719878,-3.5960572,-1.7480315,-3.848241,-0.8113183,-3.9094505,-4.3819857,-3.9907224,-4.357862,-3.629291,-2.6635082,-3.555861,-1.0298365,-4.595676,-2.5113533,-2.9784718,-2.782618,-4.5425396,-2.0988262,-2.5395284,-1.7233826,-3.5769436,-2.9584854,-2.90567,1.4386647,7.201204,-4.791053,-4.64852,-1.2034678,-3.051605,-2.443188,-4.188874,-4.5113688,-0.26738033,-1.8331574,-1.841212,-1.6615736,-2.0728974,-5.492136,6.5812035,-2.1608906,-4.2232704,-0.7543755,-1.7214559,-1.8308421,2.211618,-2.8039114,3.4545026,-3.9106834
IMG_5632_jpeg.rf.e3d63079e768681d316add16275c2cb6,InstantNoodles_400-499g_Halal_NonHealthy,-2.5968852,-3.7669687,-3.108368,-0.92949957,-0.4084364,-4.2558947,0.83917123,-1.1983496,-5.182101,-3.6344037,-4.1724005,-3.0279975,-5.3512597,-4.5249805,-4.140951,-3.9311714,-3.6415591,0.23237498,9.237009,-1.6452787,-2.2967596,-3.4641535,-5.28334,-2.9770093,-1.9739147,-2.524813,-4.697956,-0.5636827,-4.4194922,1.0489932,-2.511409,-2.4226081,-3.5043297,-1.4555116,-2.9972303,-3.4201543,-3.2057128,-5.1651607,-2.6210034,-3.6834154,-3.3733532,-3.5868886,-1.2301565,-1.4086936,-4.5875363,-1.6671559,-1.9221257,-5.578597,8.763322,-2.080504,-2.341916,-3.55938,-3.5152025,-3.347717,4.5471644,-4.546651,-3.975197,3.9450269
IMG_9813_JPG.rf.aa37a1b166a045d6416d622d5faf8168,OtherNoodles_500-599g_NonHalal_NonHealthy,-3.0155241,-3.7742023,-3.9686809,-1.6500586,-1.3283856,-5.741603,-4.4286027,-5.6210003,-5.4187603,-0.604742,-3.7426348,-3.7997556,-3.2203066,-4.951336,-1.8193704,-5.331365,-3.6389854,-3.753874,-3.597082,-5.639539,-1.2977843,-3.1235788,-2.958361,-2.3193262,-2.8112426,-1.0281372,-5.010325,9.779214,-0.16657601,-0.60374457,-3.4000015,-4.659498,-2.9621902,-5.3776703,-2.1626062,-0.7439347,-4.409665,-6.194461,-1.4373349,0.26414356,-2.8243973,-3.8968961,-1.0926644,-1.1553247,-2.73673,-3.8009226,-0.8438842,-2.8985672,-1.8396417,6.4592667,0.6850902,-2.474208,-2.7891974,-3.8080084,-3.974461,3.3766978,-5.233392,4.315126
IMG_5669-1-_jpeg.rf.9c3b29ff5202e3c3c41d77e770f370d3,InstantNoodles_400-499g_Halal_NonHealthy,-2.4056706,-2.9794548,-3.003846,0.42269444,1.1326452,-3.9901876,0.08997594,-0.71386,-4.7154546,-2.8526735,-3.4245682,-2.4688194,-4.7096806,-4.3744497,-3.2785316,-3.4988832,-2.647259,0.80692995,8.167223,-1.6877067,-1.9412271,-3.043165,-4.1889806,-3.0163927,-2.1402133,-2.284689,-3.870184,-1.1102928,-4.123935,-0.7912241,-2.3919387,-1.892549,-3.361299,-0.7652805,-2.652077,-3.1667519,-2.672915,-4.807547,-2.0551662,-2.8376307,-2.795953,-3.29239,-1.1664495,-0.73001975,-4.0630903,-1.229375,-1.693459,-4.6044645,8.017733,-2.7646205,-2.0410855,-3.501834,-2.6664379,-3.0121555,3.8317528,-3.9649043,-3.782202,3.6667063
IMG_2300_JPG.rf.2545dcf2cd4c82653393f19c492d9577,BeehoonVermicelliMeesua_400-499g_NonHalal_NonHealthy,-4.797473,-2.9146907,-4.0948396,9.044612,-1.4654295,-4.846974,-2.145454,-3.2001379,-6.503683,-5.6792593,-3.2156065,-3.2319,-4.292538,-5.3698015,-3.4879885,-6.4247537,-1.6098251,-0.6577957,1.052977,-2.6057327,-2.706343,-1.9387045,-3.6829484,-3.7180564,-4.746523,-1.7171403,-3.3434162,0.20381975,-2.8868635,-0.82606936,-4.103151,-4.004927,-2.2836807,-2.1072059,-4.8278785,-2.0716097,-2.238149,-5.9505134,-1.4664617,-1.260539,-1.1337603,-3.8180676,-0.92013466,0.5493202,-5.118209,0.2924845,-2.9778407,-3.8338149,7.209222,-1.922388,-4.5570583,-4.6056814,-2.147653,-5.1587625,-3.902772,4.038007,-4.325316,4.145731
IMG_20230428_124009_jpg.rf.1d505673eb6cae9cb1b41e12ad708994,Salt_500-599g_NonHalal_NonHealthy,-2.410869,-3.4806352,-3.2081132,-0.14993043,-1.0832448,-4.226696,-4.2097297,-6.313164,-5.6536365,-3.1312988,-2.9497397,-4.169429,-3.8941894,-5.3106866,-2.0822377,-5.056653,-2.104836,-3.6466866,-2.788345,-4.4080753,-4.334745,-4.796,-5.6481543,-3.055375,-4.0217443,-2.2680612,-2.3643792,0.12984245,-0.6415834,-0.365426,-4.727125,-4.94941,0.5780422,-5.8779736,-3.0119185,9.540207,-5.365629,-4.973336,-1.4261254,-0.3063043,-1.864132,-3.631501,-1.1135348,-1.6966888,-2.5288432,-1.4417815,-4.719449,-2.698845,-0.4058779,10.333201,-3.6028116,-3.8160484,-2.025615,-4.7856183,-3.173634,2.8555872,-5.9288564,5.8565083
IMG_3498_jpeg.rf.73a17c8483cc8e4d25d489dcc8145811,Nuts_100-199g_NonHalal_NonHealthy,-4.294393,-0.8331543,-3.3989627,-1.4182858,-0.5383261,-4.1975856,-4.310264,-5.1111197,-3.840734,-3.0950148,-4.022052,-1.8333275,-4.686124,-3.146932,-3.3514378,-5.377071,-2.8786802,-1.909948,-1.9293752,-4.5337715,-3.1945248,-2.3259645,-3.3036327,6.7824845,-4.4350176,-1.0922738,-2.3846219,-0.05020738,-1.5513818,-1.7902617,-3.418354,-4.7385635,-2.2101507,-4.265082,-3.9323905,-3.9333994,-3.1208081,-5.6769643,-2.743171,-0.44874048,-0.91757864,-3.1166193,-0.96088475,6.1621637,-3.0310404,-1.2676631,0.5274712,-3.81214,-2.1487713,-2.2647142,-2.6591256,-2.9246676,-4.144967,-2.9505627,-3.8759236,2.6726062,-2.5911386,2.8047392
IMG_20230428_123200_jpg.rf.34cc17cc4cb5a707327ef2280d485872,Sugar_800-899g_NonHalal_NonHealthy,-1.3514875,-4.943992,1.0329801,-2.7378912,1.0749004,-4.8234744,-4.000666,-3.4992,-4.880119,-2.906867,-3.8149955,-1.7805252,-3.3429198,-4.936602,-2.0879421,-4.778321,-2.8273766,-3.0592763,-3.5779736,-5.2735515,-0.5481593,-3.6535382,-3.9648664,-4.824167,-2.413801,-1.8623956,-3.8306494,-0.5679382,-2.1661224,-1.0727472,0.21919927,-4.7412705,-4.3976326,-4.5461407,-0.23416503,-3.8407187,-1.9466087,-4.8838243,8.09315,-0.9950199,-2.6861997,-5.1030254,-2.7522469,-3.76594,-1.6851126,-1.3965659,-2.2913985,1.4090856,0.7594454,-2.4235523,-2.6486883,-4.161156,7.212761,-1.862599,-2.5834725,1.122844,-4.748046,4.6064377
IMG_6874_jpeg.rf.75676463f98cf26d01e98f21ac416cbe,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,-4.547947,-1.687832,-2.0772069,-1.3023349,-1.7017026,-4.903003,-1.1368958,-3.0359457,-5.5901732,-4.2559223,-4.755333,-2.8056424,-5.704173,-4.4659843,-2.7305121,-7.3956976,-2.319417,-3.1494222,-2.6036806,-4.2309284,-1.5873655,-2.0856395,-3.3297942,-1.2801042,-5.205243,6.9974246,-5.8534937,0.30527064,-4.0131288,-1.7305214,-1.9694905,-5.7886424,-3.3627393,-2.9779522,-3.3650806,-4.859445,-2.4753816,-7.7896214,-2.211075,-1.0711894,-1.8036953,-5.455061,-0.97004074,-1.6475431,-1.8735124,-3.9487197,-2.6005898,-5.2416906,8.932678,-3.1618767,-2.2377925,-4.6450186,-3.519387,-1.6100395,-3.1996856,2.4223301,-3.7386909,3.7792525
IMG_20230428_124248_jpg.rf.bd6d10c48fe5b662fa8191777d46277b,Salt_500-599g_Halal_NonHealthy,-2.63351,-2.9286654,-2.4049397,-0.27436242,-1.6274531,-4.00224,-3.554367,-4.4151893,-4.879503,-1.1777909,-1.9100538,-1.8382738,-3.7416744,-3.0821757,-2.5668,-3.1828504,-1.188293,-2.2147713,-3.9184577,-3.4563818,-4.4535937,-3.7292352,-5.2557073,-0.28322297,-2.3462937,-2.5723455,-2.61031,-1.4868045,-1.223706,-0.8470013,-3.7382216,-3.829757,-2.0464382,-4.2259884,-1.5309894,8.226135,-4.4535475,-3.5804915,-2.4021952,-2.7861648,-1.6431683,-2.2471433,-2.1250188,0.11005739,-1.9365054,-2.5696695,-3.0939746,-4.323226,-0.83490306,8.46602,-2.5802913,-2.044085,-1.94694,-3.3402114,3.4041843,-4.0007033,-3.6359284,3.5377817
IMG_5360_jpeg.rf.3d7f953f50c6245a6ac1ca183ac8fab0,BiscuitsCrackersCookies_100-199g_Halal_NonHealthy,-3.854936,-2.2924378,-2.5951896,-2.0589294,9.455174,-5.129294,-3.9703274,-3.378739,-4.600474,-1.852514,-3.6399846,-2.3576012,-4.949975,-3.8502667,-3.6659942,-2.3974814,-3.267496,0.4963332,-0.6759431,-3.8280082,-3.119638,-4.6665297,-4.628354,-0.5652739,-3.2321167,-3.1377766,-3.4690015,-1.048588,-3.9166262,-2.5242689,-4.192536,-2.7579591,-3.3695374,-3.0848365,-1.8781338,-4.434907,-1.4724317,-5.0494123,-2.770369,-1.9525338,-0.88036436,-3.4186797,-2.2503476,6.657551,-3.4388013,-0.84183407,-0.87567544,-4.633098,-0.8552158,-2.6710863,-1.8048692,-2.708097,-1.3986868,-4.0628667,3.406693,-4.386559,-4.3392563,4.105632
IMG_1081_JPG.rf.e4a9ae290f029e841c914db9a627a864,Pasta_300-399g_NonHalal_NonHealthy,-5.6749144,-4.4752307,-3.8503113,0.7994765,1.1343207,-4.7463083,-3.2049818,-3.3423448,-1.1770811,-3.927653,-2.1698258,-3.6337254,-3.8556192,-3.9376945,-3.8496556,-4.928217,-3.3703222,-4.156517,0.455069,-4.149218,-2.9120328,-3.1793485,-0.97387373,-0.87409097,-1.4701593,-3.1564395,-4.949567,0.044992547,-3.3105326,6.5044055,-1.9199994,-4.044497,-2.1021664,-3.5491865,-3.4193058,-5.103328,-5.2150903,-4.913999,-3.5092828,-3.455549,-4.4031305,-3.6490932,-2.2862673,-2.3028505,-3.8705893,0.09035317,8.727187,-4.7831116,0.48823223,-1.7639035,-2.41523,-3.7257392,-3.78734,-3.9926465,-3.1847641,2.107408,-2.7301676,3.0121984
IMG_5312_jpeg.rf.7ebe3a2c65fb0799c458eacce01de1b7,MaternalMilkPowder_1-99g_NonHalal_NonHealthy,-1.1217806,-2.4117882,-1.7068715,-3.6692076,-0.32021347,-3.419635,-4.73764,-6.022226,-5.796685,-3.4191964,-4.622755,-1.7445792,-3.2420812,-5.078672,-4.7371693,-5.3633666,-2.1067126,-2.762971,-0.49402082,-5.2333736,6.302428,-4.441938,-4.162226,-3.1562686,-4.513593,-2.852648,-4.8791275,-0.98672646,-1.4592452,-0.95186704,-3.4645996,-2.871732,1.0165147,-4.768765,-4.0604877,-5.068351,-4.0945535,-7.37883,-2.7457364,-1.0394382,-1.5763577,-4.512122,7.0689487,-2.3023114,-5.0793204,-1.6583054,-2.9093525,-5.024083,-1.6911882,-2.852254,1.5541195,-3.6211429,-2.0147483,-2.7580202,-4.0162387,2.73824,-6.0640535,5.433999
IMG_5538_jpeg.rf.c6262d6c6470c9cb45a05c7381ffc3ba,BiscuitsCrackersCookies_400-499g_Halal_NonHealthy,-3.1063368,-2.8468237,-1.9751394,-0.97924787,7.588819,-4.06247,-1.7817992,-1.0654035,-3.7305095,-2.6396017,-2.9406345,-2.7179787,-4.7078576,-3.8358378,-1.7832391,-3.9473295,-3.3128028,-1.3257626,0.99504536,-2.3404596,-2.8349578,-3.15953,-3.7420983,-3.6402183,-2.1328225,-1.7139465,-4.4757333,-1.7572616,-4.0750904,-1.9480846,-2.4104154,-2.304391,-3.6075199,-0.79178345,-0.6655524,-4.1228147,-1.5855322,-4.9799485,-1.4673079,-3.2449834,-2.6703217,-3.8430817,-1.7820942,-0.15568303,-1.8609029,-2.3068907,-0.443431,-4.2961736,7.2092957,-2.6441205,-2.9838965,-4.0146923,-1.5406855,-3.145226,3.1158962,-3.7908125,-3.6889102,3.236956
IMG_0207_jpeg.rf.89a39af89d911af53ef83b04f7d9fb2f,SweetsChocolatesOthers_1-99g_NonHalal_NonHealthy,-1.8840227,-0.6515894,-3.6658435,-3.9745133,0.4404761,-2.5846996,-5.829826,-5.7324405,-5.3643193,-5.5111814,-4.6586194,-2.45212,-1.7030203,-4.438919,-1.692541,-6.579994,-0.7082718,-4.067537,-2.6687818,-3.4852428,-1.4432254,-3.8425953,-4.4012547,-1.4425195,-4.7268767,-1.1908809,-4.1493287,-1.765734,-1.8337322,-2.9786084,-3.8278844,-3.7886953,-0.2088405,-3.5686746,-4.0103855,-3.8918815,-3.0302386,-6.9401336,-1.0996794,7.597982,-1.0810518,-3.8605494,8.729128,-1.5867172,-2.4245825,-0.79929954,-3.5832129,-3.1234345,-0.043817595,-1.8710023,-3.8541508,-4.661782,-3.7471955,-4.2017446,-4.907899,3.8577418,-6.286033,6.164141
IMG_3304_jpeg.rf.15cf3a56f3bd0c596cfc128bb0727b30,BeehoonVermicelliMeesua_400-499g_Halal_Healthy,-2.9524012,-3.3989217,-1.9650083,9.201466,-1.824113,-4.3878393,0.75696063,-2.000923,-1.9366595,-2.0422926,-2.694452,-1.6542225,-5.2925735,-1.4213446,-2.7350433,-5.3295727,-2.8144627,-2.793539,-1.0004214,-2.9675343,-3.4607882,-1.031979,-4.3007865,-1.1529665,-2.6651618,-2.354777,-4.0288153,-2.1184492,-3.1527066,-2.1118155,-3.4254189,-3.3695853,-2.7803526,-1.5882592,-0.27033082,-3.2604046,-4.4373364,-3.192501,-2.3587341,-3.337359,-2.5421383,-4.5264645,-1.9484924,-1.8089482,-2.8831654,-1.2740616,0.10367954,-4.485647,5.209194,-1.1057103,-3.7011487,-3.3254807,-0.9675671,-1.8967503,2.4614081,-3.0429654,2.4750037,-2.8680005
IMG_0209_jpeg.rf.a07efcf32dbd0f943bd485ba01d4e115,SweetsChocolatesOthers_1-99g_NonHalal_NonHealthy,-2.2343535,-0.22440176,-3.2187696,-3.0709999,-1.2172747,-3.5831869,-4.537525,-4.524019,-4.3544984,-4.143053,-3.7797825,-1.1744983,-2.1328187,-3.6761434,-1.1422809,-5.564767,-0.35434344,-3.51905,-3.805134,-2.7306342,-1.5834705,-3.3377047,-3.4672458,-0.4089458,-4.1664367,0.8337494,-3.7239683,-1.5398108,-0.64118207,-3.080484,-2.8580759,-3.4965007,-1.206426,-2.6151977,-3.766849,-3.5111833,-2.8104162,-5.9246874,-0.73195446,6.4484124,-1.3273329,-3.9438188,6.0397186,-1.0818539,-1.9936268,-0.9687054,-2.5006526,-2.8553207,0.2711984,-1.7920316,-2.8710742,-3.6389513,-4.233383,-2.601208,-3.3538105,2.3145452,-5.4071174,5.1859694
2023_10_25_12_21_7_211924,Babyfood_100-199g_NonHalal_NonHealthy,-1.5646342,7.3067837,-1.3771522,-3.1588666,-1.3814473,-5.943189,-6.91478,-5.875256,-3.9209778,-5.5544643,-5.7507553,-3.4506636,-7.064064,-4.487983,-3.8643317,-7.45252,-4.410728,-2.9737391,-2.4807324,-5.883063,-2.1823406,-4.027598,-4.0495834,-2.0957246,-6.9913254,-1.7100686,-2.5772762,-2.9546185,-2.8482764,-2.0854523,-1.9593277,-5.336913,-4.625648,-3.1395063,-5.390663,-5.1544385,-2.1396813,-5.819707,-3.1756933,-1.1537596,-2.5209172,-4.0503035,-3.553186,8.821436,-2.752811,-0.6206701,-3.5162485,-4.3358173,-1.1713561,-1.9977967,-3.9173849,-3.403134,-4.4393044,-3.8811421,-6.304198,5.2875624,-4.065299,3.2313566
